id,keywords
32148,"['danc', 'corrupt', 'mutini', 'rocketlaunch', 'southafrica', 'stupid', 'lieuten', 'burnedal', 'murder', 'spaceship', 'sexploit', 'independentfilm', 'shotintheback', 'outerspac', 'explos', 'battl', 'flamethrow', 'cultfilm', 'psychotron']"
413687,[]
331485,[]
343887,['womandirector']
356294,"['anim', 'womandirector']"
415255,"['hauntedhous', 'haunt', 'ghost', 'foundfootag']"
121539,"['malenud', 'femalenud', 'adulteri', 'brothersisterrelationship', 'forbiddenlov', 'break-up', 'sexscen', 'incest', 'brothersisterincest', 'indecis', 'swimcoach']"
403163,[]
56263,"['suicid', 'malenud', 'ocean', 'sex', 'fire', 'gun', 'stripteas', 'homosexu', 'roadmovi']"
39278,[]
396810,"['suicideattempt', 'vandal', 'friendship', 'roadtrip', 'advertisingexecut', 'obituari', 'radiodj']"
48133,['resist']
106348,[]
417644,"['polic', 'basedontvseri', 'losangel', 'buddycop', 'corruptcop']"
353569,"['misfit', 'weddingrecept', 'wed', 'rebound']"
353070,"['retire', 'bankrobberi', 'retir', 'elder', 'bankheist', 'oldmen']"
286538,[]
398929,[]
40577,"['radio', 'airplan', 'surviv', 'snow', 'foodrat', 'navig']"
444706,"['stand-upcomedi', 'comedi']"
43009,"['coldwar', 'warpropaganda']"
352501,"['workahol', 'ex-boyfriend', 'banjo', 'night', 'father-in-law', 'daughter', 'parti', 'search', 'hollywood']"
431937,[]
128891,[]
128892,[]
220443,[]
26452,"['greekmytholog', 'swordfight', 'hercul', 'romanmytholog']"
70816,[]
243664,[]
104858,"['filmmak', 'southkorea']"
220890,"['cinema', 'massmurd', 'shoot']"
345003,"['undercov', 'insaneasylum', 'report']"
428687,[]
215562,[]
201198,[]
447758,[]
256969,[]
396643,[]
380075,[]
336956,[]
409820,['communism']
109861,[]
52655,[]
256921,"['barcelonaspain', 'spain']"
57088,[]
52280,"['cabin', 'nativeamerican', 'snow', 'tambourin', 'blizzard', 'embezzl', 'dachshund', 'salvationarmi', 'drunken', 'prodigalson', 'deliriumtremen']"
448290,['basedonvideogam']
71266,"['romanempir', 'queen', 'cleopatra', 'slave', 'ancientegypt', 'marcanthoni', 'juliuscaesar']"
401743,['biographi']
185476,[]
329135,"['livingtogeth', 'love', 'openrelationship']"
29971,[]
286437,[]
389292,[]
210288,[]
84562,"['canadian', 'ayahuasca', 'shaman', 'fishoutofwat', 'ceremoni', 'healingprocess', 'amazonrainforest', 'shaman']"
42242,"['pirat', 'caribbean', 'tyrant']"
403390,['ukrain']
406204,[]
54548,['gaycultur']
73541,[]
418718,"['gay', 'socialcontrol', 'friendship', 'past', 'love', 'homosexu', 'memori']"
362617,['colleg']
14681,"['gay', 'gayrelationship']"
17028,[]
25833,[]
227964,[]
326198,"['adolesc', 'drama', 'familydrama', 'teendrama']"
168022,"['gayinterest', 'teacher', 'school', 'gayleadcharact']"
20033,"['comingout', 'father', 'famili']"
27215,"['christian', 'gay', 'comingout', 'independentfilm', 'gayrelationship', 'prejudic']"
337412,['gaycultur']
232078,"['gay', 'warveteran', 'massag', 'lgbt']"
38913,[]
157123,"['comingout', 'gayrelationship', 'inthecloset']"
397415,[]
239395,[]
54911,"['biographi', 'iceland', 'drama']"
64403,"['transvest', 'prostitut', 'love', 'sexchang']"
133964,"['highschool', 'student', 'womandirector']"
27969,"['newyork', 'bar', 'subway', 'mayor', 'firemen', 'graffiti', 'bridg', 'scandal', 'polic', 'newyorkc', 'drink', 'polit', 'manhattan,newyorkc', 'news']"
74336,['guesthous']
413658,[]
420648,[]
342684,"['supernatur', 'thriller']"
4882,"['ambush', 'fbi', 'ladykil', 'bankrobb', 'prosecut', 'machinegun', 'biographi', 'shootout', 'gangster', 'hoodlum']"
60415,[]
334299,[]
359413,"['quebec', 'highschool', 'teenmovi', 'teenag', 'highschoolstud']"
295049,['womandirector']
152611,[]
20105,"['silentfilm', 'partiallylostfilm']"
264760,"['poison', 'swimmingpool', 'gift', 'in-law']"
343809,[]
353725,"['suicid', 'depress', 'quebec', 'familysecret', 'deathoffath', 'familydrama', 'womandirector']"
364060,"['roadtrip', 'stand-upcomedi', 'murder', 'lasvega']"
64266,[]
149474,"['fantasi', 'adventur', 'mediev']"
78363,['womandirector']
129229,['plasticin']
73294,[]
21778,[]
429450,['disast']
49890,"['poetri', 'beat', 'reformatori', 'disciplin', 'womandirector']"
38577,"['sea', 'fish', 'sharkattack', 'age', 'fisherman', 'oldman', 'shark', 'cuban', 'seaman', 'short']"
341445,['womandirector']
43685,['amphibi']
66085,['womandirector']
77564,['womandirector']
104376,['basedonnovel']
56372,[]
363056,['volleybal']
137116,"['sequel', 'kid']"
376134,"['suicid', 'lifeafterdeath', 'lovestori']"
410348,[]
360612,[]
32536,"['commerci', 'surreal', 'surreal', 'spoon', 'banana', 'commerci']"
429662,"['independ', 'religiousconflict', 'colonialindia']"
66628,[]
54970,[]
446076,['basedonnovel']
289222,"['holocaust', 'worldwarii', 'nazi', 'biographi', 'jewish', 'zookeep', 'poland']"
3427,['bankrobb']
125313,['darkcomedi']
121688,[]
52400,[]
135561,[]
6107,['detect']
440777,"['women', 'fight']"
305642,"['basedonnovel', 'womandirector']"
317965,[]
410205,[]
422566,[]
413927,[]
26509,"['post-apocalypt', 'dystopia', 'darkcomedi', 'independentfilm']"
219924,"['spanishcivilwar', 'francoregim']"
327909,[]
430419,"['monster', 'spacest', 'postapocalyps']"
310814,"['artificialintellig', 'technolog', 'virtualr', 'hitchcockian']"
22984,[]
331392,"['michigan', 'insaneasylum', 'inherit', 'deathcertif', 'haunt']"
63077,['dystopia']
400928,"['cat', 'intellectuallygift', 'childprodigi', 'mathemat', 'teacher', 'prize', 'childcustodi', 'giftedchildren']"
399615,"['desper', 'kidnap', 'ritual', 'brutal']"
173796,['womandirector']
213927,[]
331214,"['worldwarii', 'u.s.armi', 'war', 'paratroop', 'miniseri', 'combat']"
65310,[]
408647,"['dccomic', 'superhero', 'basedoncom', 'superheroteam']"
364830,"['womandirector', 'news']"
235708,['sex']
375298,[]
448767,[]
449674,['stand-upcomedi']
394645,[]
368006,['timetravel']
37520,['punk']
186292,"['arsonist', 'mentalinst', 'womandirector']"
449863,[]
32635,"['countrylif', 'geologist', 'valley', 'flashback']"
172705,"['biographi', 'presid', 'basedontruestori', 'truelifecharact']"
43144,['tropicalisland']
390051,"['airport', 'depress', 'secret', 'sad', 'forgiv', 'airplan', 'mentalbreakdown', 'investig', 'vigilant', 'flight', 'reveng', 'grief', 'tragedi', 'lawyer', 'airplanecrash', 'drink', 'death', 'airtrafficcontrol', 'basedontrueev', 'accus']"
40983,"['wheelchair', 'sequel', 'alien', 'blob', 'independentfilm', 'bmovi', 'decapit']"
425716,"['hitman', 'darkcomedi']"
31809,[]
128169,[]
74312,['womandirector']
142478,"['behindthescen', 'perfectionist', 'employeremployeerelationship']"
14606,"['hitman', 'blackhumor', 'bakeri', 'ruralset']"
283591,"['basedonnovel', 'ireland', '1920s', '1930s']"
72215,"['lonewolf', 'talkingdog', 'foreign']"
445727,['horrorspoof']
424998,"['christian', 'basedonnovel', 'courtcas', 'atheist', 'basedontruestori', 'religion', 'trial']"
342472,[]
322487,"['blackhol', 'space', 'furri', 'talkinganim', 'monkey', 'spacemonst']"
417678,"['nurs', 'isol', 'love', 'neighbor', 'teenagegirl', 'air', 'teenagelov', 'ill', 'basedonyoungadultnovel', 'shelter', 'takingarisk']"
417830,[]
436340,[]
37037,"['scarecrow', 'britisharmi', 'costum', 'tax', 'smuggl', 'anim', 'oppress']"
284457,[]
135598,['bakeri']
381449,['dystopicfutur']
412120,[]
428356,"['danc', 'moscow']"
440642,['astronaut']
392882,['basedonnovel']
339846,"['beach', 'drugdeal', 'basedontvseri', 'lifeguard', 'rooki', 'vigilant']"
418437,"['exhusband', 'womandirector']"
373569,"['ransom', 'kidnap', 'tourist', 'vacat', 'motherdaughterrelationship', 'crime', 'ecuador']"
434510,"['clone', 'hitchcockian']"
4182,[]
32465,[]
398390,[]
282035,"['monster', 'mummi', 'horror']"
9690,"['munich', 'musicband']"
9810,"['exoticisland', 'shipwreck', 'famili', 'swissfamilyrobinson']"
404584,"['kidnap', 'supernatur', 'possess', 'gore', 'violenc', 'demon']"
36968,"['sorceri', 'spell', 'singlefath', 'doll', 'americanfootballplay', 'deathofmoth', 'toycomestolif']"
172445,[]
180093,[]
348375,[]
153272,"['hotel', 'princ', 'lighthous']"
34057,['independentfilm']
37049,[]
415665,"['run', 'homophobia', 'sport', 'highschool', 'bulli', 'violenceinschool', 'athlet', 'teenag', 'runner']"
401484,"['suicid', 'chicago', 'goldengatebridg', 'suicidepact', 'dramedi', 'lovestori', 'unconvent']"
333106,"['documentari', 'makingof']"
157641,"['prison', 'essayfilm']"
403509,"['kidnap', 'disappear', 'womandirector']"
57091,[]
337339,"['submarin', 'sequel', 'betray', 'fastcar', 'rescuemiss', 'newyorkc', 'criminalmastermind', 'mysteriouswoman', '3d']"
382509,"['friendship', 'womandirector']"
135275,"['tycoon', 'fishoutofwat', 'train', 'wildwest']"
440249,[]
426265,"['drama', 'univers']"
409550,[]
400114,[]
44249,['martialart']
421443,"['artificialintellig', 'isol']"
392124,[]
419700,"['showbusi', 'losangel', 'talentmanag', '1990s']"
256476,['action']
333354,"['kidnap', 'bahama', 'extort', 'familyvac']"
141102,['holiday']
92180,"['franc', 'nuditi', 'reveng', 'decept']"
385805,"['hispanoamerican', 'billionair', 'recruit', 'losingmoney', 'nutrit', 'pyramidschem']"
398649,[]
157676,[]
390582,"['strongwoman', 'post-apocalypt', 'infect', 'grief', 'surviv', 'survivalist', 'zombi', 'nudewoman', 'infect', 'surviv']"
370722,[]
392818,[]
407757,"['gothichorror', 'caregiv', 'lone', '1980s']"
41663,[]
61541,"['spi', 'princ', 'report']"
386172,"['boy', 'space', 'astronaut', 'death']"
381032,"['malenud', 'femalenud', 'nuditi', 'artist', 'hauntedhous', 'beer', 'stripper', 'haunt', 'cottag', 'ghosthunt', 'ghost']"
41416,[]
39371,"['sport', 'soccer']"
25606,[]
54313,[]
397442,"['gambl', 'gambler', 'duffelbagfullofmoney']"
268531,"['underwear', 'school', 'princip']"
346034,[]
426230,"['music', 'independentfilm']"
418078,"['fire', 'nihil', 'homicid', 'paranoia', 'nightmar', 'door', 'dark', 'post-apocalypt', 'forest', 'fear', 'violenc', 'dog', 'mad', 'minimalcast', 'pandem', 'infect', 'cremat', 'hopeless']"
424488,"['humananimalrelationship', 'femalesoldi', 'iraqwar', 'dog', 'anim', 'iraqveteran', 'womandirector', 'u.s.marin', 'biopic']"
413998,[]
347627,[]
394770,[]
260514,"['cgi', 'anthropomorph']"
359784,"['canada', 'romanc', 'malefemalerelationship', 'art', 'disabl', 'womandirector']"
400136,"['sequel', 'residentevil', 'zombi', 'violenc', 'basedonvideogam', 'virus']"
70177,[]
431071,"['camp', 'fourthofjuli']"
413648,"['widow', 'manserv']"
157837,"['sea', 'greatbritain', 'industri', 'royalnavi', 'womandirector']"
348893,"['prison', 'wife', 'sport', 'fight']"
45891,['womandirector']
13774,"['drugsmuggl', 'drama', 'cannabi', 'crudehumor', 'stone', 'money', 'marijuana', 'adulthumor', 'drughumor', 'drugus', 'drugpush']"
324572,['womandirector']
266697,[]
85424,['hotel']
445993,[]
432364,"['isol', 'possess', 'demon']"
242441,[]
137746,[]
15314,['independentfilm']
53759,['silentfilm']
90532,[]
85790,[]
31051,"['computervirus', 'statueofliberti']"
378221,"['amulet', 'short']"
435737,"['children', 'anthropomorph']"
382614,"['suicid', 'singlemoth', 'boygenius', 'mothersonrelationship', 'seizur']"
185180,['love']
420714,"['mountain', 'island', 'earth', 'jungl', 'miniseri', 'desert', 'natur', 'citi', 'naturedocumentari']"
378108,"['war', 'basedonmanga']"
1631,"['franc', 'loveatfirstsight', 'parentchildrelationship', 'puberti', 'erotic', 'firsttim', ""women'ssexualident"", 'provoc', 'precoc', ""girls'boardingschool"", 'teenagecrush', 'unsimulatedsex', 'womandirector']"
64584,['womandirector']
155661,[]
425751,"['comedian', 'cancer', 'marijuana', 'oldermanyoungerwomanrelationship', 'drug', 'stand-upcomedian', 'audit', 'agingactor', 'divorcedman', 'divorcedfath', 'award', 'actor', 'estrangeddaught']"
66144,[]
361617,"['policecorrupt', 'evict', 'gang']"
411013,[]
453062,[]
428950,[]
18334,"['snuff', 'psychopathickil', 'gore', 'tortur']"
375898,"['funer', 'famili']"
24177,[]
315467,[]
405775,"['helicopt', 'sniper', 'iraq', 'murder', 'soldier', 'iraqwar', 'trap', 'desert']"
23476,[]
56385,"['newyork', 'hitman', 'black', 'mafia']"
345906,[]
440508,[]
152100,[]
258116,[]
278901,['failedtvpilot']
45031,"['hostag', 'laser', 'zombi', 'pistol', 'cellphon', 'swatteam', 'livingdead', 'nuclearfallout', 'zombieapocalyps']"
48855,"['reveng', 'miningtown', 'spaghettiwestern']"
11181,"['attemptedmurd', 'relat']"
408374,[]
15953,[]
7234,"['sword', 'magic', 'princ', 'kingdom', 'magicalobject', 'fantasyworld', 'wizard']"
450768,"['sister', 'cheatinghusband', 'marri']"
13651,"['suicid', 'neurosi', 'mistak', 'relat', 'familyrelationship', 'wrath', 'famili', 'anger', 'extramaritalaffair', 'cultfilm', 'grandmoth']"
111469,"['photograph', 'roommat', 'rabbi', 'singl', 'womandirector']"
41289,[]
443319,['foundfootag']
435707,"['darkcomedi', 'disabl']"
424600,"['medicalresearch', 'medicaldrama']"
53397,[]
442640,"['immigr', 'immigr']"
57248,['independentfilm']
418969,"['ocean', 'grief', 'rescu']"
399217,"['biographi', 'sport']"
436769,[]
30655,[]
256283,[]
167330,[]
412202,[]
70665,"['geometri', 'anotherdimens', 'triangl', 'multipledimens', 'cube', 'dimensionaltravel', 'sphere']"
104391,[]
48780,[]
48847,"['independentfilm', 'short']"
117232,[]
333384,"['artist', 'brother', 'streetartist', 'eastlosangel', 'losangel', 'car', 'ex-con', 'young', 'lowrid']"
30593,"['femalenud', 'sex', 'sexualfrustr', 'virgin', 'urbanlif', 'surreal', 'partliveact', 'interracialrelationship', 'gore', 'pinbal', 'marijuana', 'sexualattract', 'sexualjok', 'cartoonsex', 'blood', 'blackamerican', 'lossofvirgin', 'extremeviol', 'adultanim']"
49036,['independentfilm']
410212,"['martialart', 'serialkil']"
45966,"['newjersey', 'boxer', 'boxingmatch', 'twinbroth', 'blackandwhit', 'cathol']"
45970,"['newmexico', 'pilot', 'funer', 'priest', 'blackandwhit']"
426224,"['music', 'schoolperform', 'schoolplay', 'spaceopera', 'juniorhighschool']"
57837,"['concert', 'stand-upcomedi', 'adulthumor', 'tvmovi', 'tvspecial']"
34506,"['concert', 'perform', 'madeforcabletv', 'stand-upcomedi', 'adulthumor', 'tvspecial']"
70086,"['california', 'concert', 'perform', 'stand-upcomedi', 'adulthumor', 'tvmovi', 'tvspecial']"
25160,"['comedian', 'satir', 'stand-upcomedi', 'socialcommentari', 'liveperform', 'stand-upcomedian', 'tvmovi']"
30649,"['concert', 'one-manshow', 'madeforcabletv', 'stand-upcomedi', 'adulthumor', 'tvspecial']"
28753,"['circus', 'eleph', 'sideshow']"
28810,[]
34512,"['comedian', 'satir', 'stand-upcomedi', 'cultcomedi', 'livecomedi', 'adulthumor', 'tvspecial', 'stageperform']"
35241,[]
33914,"['monster', 'neighbor', 'youngboy']"
390883,"['kidnap', 'webcam', 'antholog', 'paranorm', 'serialkil', 'creatur', 'demon', 'ghosthunt', 'ghoul', 'ghost', 'foundfootag', 'horrorantholog']"
85901,"['ukrain', 'kiev']"
401689,['swordandsorceri']
156045,[]
220669,[]
271404,"['invas', 'sequel', 'alien']"
321757,"['comedian', 'losangel', 'songwrit', 'strugglingcar']"
61708,[]
49160,"['mutant', 'timetravel', 'portal']"
216163,"['bigfoot', 'independentfilm']"
86682,[]
177117,[]
380754,['basedontrueev']
229693,"['snowboard', 'ski']"
412766,"['identitycrisi', 'salesman', 'desert', 'childkil', 'paranoid', '1990s']"
425134,"['latin', 'lover', 'age']"
34518,"['bachelor', 'ninjafight', 'cultcomedi', 'ninja', 'celebr']"
426264,"['spain', 'friendship']"
37963,"['wood', 'suspens', 'hitchhik', 'hospit']"
64215,[]
178751,[]
71031,[]
64494,"['transvest', 'assassin', 'helicopt', 'boat', 'texa', 'hawaii', 'amateurdetect', 'blackmail', 'persuas', 'mysteri', 'breast', 'explos', 'carchas', 'automobilerac', 'wealthywidow', 'silli', 'muscl', 'sexygirl']"
50560,"['sex', 'helicopt', 'shower', 'yacht', 'doubleag', 'blond', 'bikini', 'doublecross', 'lingeri', 'jacuzzi', 'cleavag']"
67394,"['gold', 'hawaii', 'nuditi', 'bikini', 'sexploit', 'storm', 'agent', 'sexualdesir', 'softcor']"
46360,"['hitman', 'cultfilm', 'faceslap', 'shotintheforehead', 'misogynist', 'gunrunn']"
430830,[]
403431,[]
358694,"['newyork', 'holocaust']"
15014,[]
451709,['stand-upcomedi']
412209,"['newyork', 'love', 'heist', 'mistakenident', 'briefcas']"
450945,['biographi']
104863,[]
37406,['stand-upcomedi']
263524,['comedyroutin']
96683,[]
37801,[]
381276,[]
364123,[]
21586,['stand-upcomedi']
26140,[]
25358,['livecomedi']
21231,"['livecomedi', 'darkcomedi']"
13488,[]
34507,"['comedian', 'stand-upcomedi', 'romanticcomedi', 'cultcomedi', 'livecomedi']"
18362,"['pornographi', 'basebal', 'pedophilia', 'anticonform', 'antisemit']"
47774,['hip-hop']
31251,"['militia', 'drugdeal', 'motorcycl', 'femalehero']"
104277,[]
413349,[]
425487,[]
390054,"['iraq', 'smallvillag', 'occup']"
199602,"['lesbian', 'lgbt']"
305198,"['biographi', 'organizedcrim']"
445605,"['parenthood', 'pregnanc', 'younglov']"
240992,"['wrestl', 'zombi']"
413782,"['japan', 'cinema', 'actor']"
233444,['womandirector']
276486,[]
30592,['womandirector']
174020,"['philosophi', 'interview', 'tribut', 'stand-upcomedi', 'comedi', 'celebr']"
443297,[]
38629,"['basedonnovel', 'mountain', 'gold', 'ice', 'professor', 'island', 'german', 'nazi', 'russian', 'norwegian', 'knife', 'arctic', 'murder', 'betray', 'independentfilm', 'snow', 'shotintheback', 'corps', 'violenc', 'sabotag', 'blizzard', 'underwaterscen', 'ski', 'avalanch', 'shotintheshould']"
333295,['womandirector']
99251,[]
397549,['stand-upcomedi']
31280,"['moon', 'monster', 'spacetravel', 'alien', 'independentfilm', 'bmovi', 'camp', 'outerspac', 'scientist']"
340053,['biographi']
270025,"['murder', 'lgbt']"
51522,"['communiti', 'musicbusi', 'punkrock', 'vinyl', 'fileshar']"
43158,[]
72553,"['social', 'biographi', 'coup']"
30289,[]
42862,['biographi']
279965,[]
79009,[]
402455,"['basedontruestori', 'histor', 'historicalev']"
38547,[]
157559,[]
366759,[]
148697,[]
49833,[]
220002,"['bigfamili', 'familyrelationship']"
64468,[]
296901,[]
236041,[]
48763,[]
452606,[]
65010,['istanbulturkey']
101217,[]
53206,[]
236053,[]
123592,[]
109671,[]
69319,[]
110029,[]
38614,[]
74171,[]
327935,[]
110040,[]
123601,[]
86256,"['octopus', 'vike', 'tortur', 'barbarian']"
307020,[]
123611,[]
38794,[]
49057,['independentfilm']
382518,['mistakenident']
59219,"['christian', 'basedonnovel', 'ancientrom', 'christian', 'nero']"
409297,"['angel', 'lossofchild', 'blackmag', 'ritual', 'supernatur', 'mansion', 'demon', 'occult', 'ghost', 'isolatedhous']"
134990,[]
430263,[]
14274,['sport']
49426,[]
347979,[]
329137,[]
435366,"['videogam', 'murder', 'gamer']"
426166,[]
24709,[]
40761,"['ocean', 'florida', 'monster', 'aquarium', 'panic', 'marinebiologist', 'amazon', 'sequel', 'creatur', 'scientist', 'underwat', 'flippingcar', 'seamonst', 'lagoon', '3d', 'amazonriv']"
34372,"['decapit', 'execut', 'silentfilm']"
133063,"['supernatur', 'silentfilm', 'georgesm']"
363579,"['japan', 'korea', 'japaneseoccup', '1920s']"
152218,"['silentfilm', 'barbershop']"
16175,"['medium', 'hauntedhous']"
430413,['christma']
84140,[]
330878,[]
428398,[]
255358,[]
413953,[]
54638,[]
54471,[]
291276,"['cia', 'biohazard', 'mi5']"
81391,"['naturaldisast', 'rescu', 'disast']"
409926,[]
301372,"['femalenud', 'fairytal', 'suspens', 'haunt', 'hitchcockian', 'tuscani', '1950s']"
142145,"['winter', 'camp', 'teenag', 'lost']"
411405,"['basedonnovel', 'ex-cop', 'suspens', 'redempt', 'releasedfromprison']"
14005,"['parodi', 'serialkil', 'camp', 'troma']"
255160,"['mountain', 'lake']"
427095,[]
268652,[]
85971,"['exploit', 'womandirector', 'teachersandstud']"
453596,[]
31059,[]
231510,[]
24149,[]
83292,['mutat']
149154,[]
251803,[]
63414,[]
145051,[]
455363,['makingof']
390396,['documentari']
455368,[]
63958,['basedonnovel']
60068,[]
57889,[]
49230,['independentfilm']
50530,[]
411282,[]
124582,[]
402223,[]
345306,"['bar', 'bartend']"
424322,"['russia', 'crime', 'moscow']"
373838,[]
194089,"['danc', 'docudrama', 'silentfilm']"
36566,[]
110486,[]
142802,[]
56746,['spanishcivilwar']
14243,['graffiti']
52805,['womandirector']
13128,"['japan', 'grimreap']"
442949,[]
68163,"['alien', 'urban', 'diner', 'valet', 'videotap']"
413391,[]
77235,"[""valentine'sday""]"
60236,[]
411024,"['stasi', 'surveil', 'eastgermani']"
393172,"['subconsci', 'disappear', 'redempt', 'guilt', 'youngadult']"
348389,"['basedonnovel', 'terrorist', 'british', 'commando']"
27942,[]
377274,"['gay', 'bird', 'water', 'forest', 'homosexu', 'gaysex', 'initi', 'homoerotic']"
405050,[]
426253,"['wifehusbandrelationship', 'lover', 'romanc']"
350312,"['kingdom', 'bilingu']"
54474,[]
366143,"['minion', 'collectionofshortfilm']"
71209,[]
441483,[]
447352,[]
115108,"['fantasi', 'mercenari', 'experimentalfilm', 'avant-gard']"
444066,['pet']
455601,['stand-upcomedi']
44123,"['comedian', 'stand-upcomedi', 'livecomedi', 'darkcomedi', 'comedi', 'adulthumor']"
69072,[]
27631,[]
64051,[]
58306,"['musicvideo', 'fanfilm']"
25771,"['rock', 'concert', 'progressiverock', 'pompeii', 'stylish']"
16783,['music']
27916,[]
46663,[]
441652,[]
34325,"['music', 'punk', 'tour', 'music', 'concert', 'punkrock', 'liveconcert', 'punkband']"
34521,['stand-upcomedi']
439998,[]
77534,[]
20543,"['comedian', 'stand-upcomedi', 'livecomedi']"
72386,['stand-upcomedi']
183339,"['livecomedi', 'improvis']"
135195,"['suicid', 'prostitut', 'witch', 'snake', 'nightclub', 'exorc', 'vampir', 'voodoo', 'reveng', 'evilspirit', 'lesbian', 'spell', 'shaman', 'orphan', 'hate', 'grandmoth', 'nightclubown', 'loner', 'supernaturalpow']"
123787,[]
59173,[]
37876,[]
80019,[]
80267,"['drugabus', 'cocain', 'addict', 'tvmovi']"
39348,[]
45041,['stand-upcomedi']
71520,"['island', 'disast', 'maroon']"
369697,[]
42772,[]
70668,[]
20211,"['comedian', 'stand-upcomedi', 'comedi']"
23506,"['detect', 'magic', 'hypnosi', 'illus', 'independentfilm', 'gore', 'blood', 'grindhous', 'tortur', 'extremeviol']"
95990,[]
371859,"['biographi', 'frenchmovi', 'oldman', 'king', 'oldag']"
54514,[]
143883,[]
61672,[]
227334,[]
44265,[]
430161,"['autism', 'basedontruestori', 'mothersonrelationship', 'sealion']"
315371,[]
21947,[]
151227,['biographi']
16687,"['showdown', 'sword', 'coach', 'medal', 'tournament', 'duel', 'kendo', 'staff', 'spear', 'combat']"
14916,[]
27046,[]
62737,[]
18761,[]
74154,[]
172878,[]
14395,"['adulteri', 'extramaritalaffair']"
25977,['alien']
164013,[]
67958,[]
98857,[]
19625,"['medicin', 'hospit']"
293796,[]
455188,[]
203835,['amityvillehorror']
399019,"['sexualtens', 'perioddrama', 'unionsoldi', 'americancivilwar', 'womandirector', 'allgirlsschool']"
452166,"['usapresid', 'presid', 'ronaldreagan', 'usapolit']"
339403,"['robberi', 'atlanta', 'music', 'crimeboss', 'romanc', 'carchas', 'car', 'getawaydriv']"
387426,"['monster', 'aftercreditssting']"
25998,"['japan', 'china', 'japanes', 'warcrim', 'massmurd', 'biologicalweapon', 'worldwarii', 'prisonersofwar', 'concentrationcampprison', 'humanexperiment', 'torturebythepolic', 'japaneseoccup']"
45318,"['slum', 'capit', 'japanes', 'brazilian', 'supermarket', 'hunger', 'pig', 'miseri', 'tomato', 'money', 'poverti', 'garbagedump', 'landfil', 'economiccrisi', 'poor']"
77710,[]
161244,[]
254268,"['mannequin', 'czechoslovakia', 'stopmot']"
144726,[]
52779,['short']
363690,[]
122487,[]
11960,"['fathersonrelationship', 'wifehusbandrelationship', ""leavingone'sfamili"", 'lossofwif']"
62842,"['balconi', 'liber', 'nuditi', 'nazi', 'propaganda', 'locksmith', 'belgrad', 'serbian', 'love', 'documentari', 'nazioccup']"
172295,[]
106259,[]
402976,[]
445916,"['supernatur', 'remak', 'escap', 'mad']"
387399,['ghost']
289269,"['gambl', 'martialart', 'reveng', 'kumit', 'martialartstourna']"
322148,['splatter']
389578,"['fantasi', 'dystopia', 'cyberpunk']"
256608,[]
187010,[]
207260,[]
164377,[]
110608,[]
67308,"['comedi', 'eroticmovi']"
55429,[]
109354,[]
354133,[]
371833,"['londonengland', 'basedonnovel', 'medium', 'ghosthunt', 'ghosthunt', 'ghost', 'seanc']"
76638,[]
41581,"['moon', 'cartoon']"
309898,[]
331641,"['poverti', 'singlemoth']"
83495,[]
79234,[]
191486,[]
63572,[]
27316,[]
33045,"['horror', 'suspens', 'biologist']"
19159,[]
95647,['basedonnovel']
176807,[]
167707,[]
382200,"['basedonmanga', 'liveact']"
239845,"['afghanistan', 'britisharmi']"
397422,"['miami', 'darkcomedi', 'malestripp', 'bacheloretteparti']"
399612,"['suicid', 'depress', 'futur', 'cryogen', 'cancer', 'fear', 'medicalexperi', 'death', 'prettywoman']"
339161,['womandirector']
233208,[]
31380,"['timetravel', 'evilcorpor']"
31282,"['bmovi', 'juveniledelinqu']"
401698,['homophobia']
381518,"['amateurdetect', 'murder', 'agingactor', 'policeinvestig', 'isleofman']"
35967,[]
127803,[]
398798,[]
450530,"['space', 'priest']"
447818,"['bodybuild', 'strong']"
26358,[]
417820,"['vietnam', 'tragiclov']"
60080,[]
20648,"['colleg', 'love', 'independentfilm']"
323925,"['florida', 'short']"
64765,[]
371465,[]
383538,"['assassin', 'blackout', 'memoryloss', 'violenc']"
123092,"['technolog', 'biographi', 'photographi']"
444713,"['moneylaund', 'specialag']"
156643,"['china', 'histori', 'mafia', 'gangster', 'crime']"
19392,"['basedonplayormus', 'independentfilm']"
430423,[]
330628,"['librari', 'sex', 'murder', 'romanc', 'alien', 'mysteri', 'introvert', 'onthelam']"
210734,"['nazi', 'zombi']"
114464,[]
408439,"['malenud', 'femalenud', 'rape', 'kidnap', 'nuditi', 'murder', 'serialkil', 'teenagegirl', 'sexualtortur', 'killingadog', 'christma', 'abduct']"
77270,[]
332280,[]
419428,[]
447113,['monsterhigh']
360404,"['highschool', 'anim', 'kid', 'monsterhigh']"
212470,[]
413736,['womandirector']
324963,"['school', 'ghost']"
227257,[]
290727,[]
166747,[]
260234,[]
167666,[]
167313,[]
134632,[]
406099,[]
310933,[]
395452,"['natur', 'solitud', 'humannatur']"
44055,[]
50108,['zombi']
54400,"['experimentalfilm', 'bee', 'stockfootag']"
118900,[]
22939,[]
218213,"['music', 'bandlead']"
426256,[]
55888,"['behead', 'bartend', 'bone', 'arrest', 'furnitur', 'insan', 'resurrect', 'shoot', 'severedhead', 'corps', 'domineeringmoth', 'bodypart']"
227717,"['letter', 'penpal', 'wartimerom']"
119855,[]
401150,[]
271495,[]
